mendeley_count,citeulike_count,connotea_count,blogs_count,news_count,twitter_count,wikipedia_count,facebook_count,googleplus_count,policy_count,median(15)
14,0,0,0,0,1,0,0,0,0,1
36,1,0,0,0,0,0,0,0,2,0
1,1,0,0,0,0,0,0,0,1,0
0,0,0,0,2,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,3,0
0,0,0,1,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,1,0
11,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
4,0,0,0,0,0,0,0,0,1,1
43,0,0,0,0,0,0,0,0,3,0
2,0,0,0,0,1,0,0,0,0,1
329,0,0,0,0,0,0,0,0,1,1
93,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
47,0,0,0,1,0,0,0,0,0,1
12,0,0,0,0,1,0,0,0,0,1
3,0,0,1,0,0,0,0,0,2,1
4,0,0,0,0,0,0,0,0,1,0
35,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,0,1
7,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,1
3,0,0,0,0,0,0,0,0,1,1
38,0,0,0,0,0,0,0,0,1,1
10,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
78,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,1,0,0,0,0,1
32,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
39,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
9,0,0,1,0,0,0,0,0,0,1
17,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,2,0
28,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
5,0,0,0,0,0,0,0,0,1,1
19,0,0,0,0,0,0,0,0,6,1
9,0,0,0,0,0,0,0,0,1,0
12,0,0,0,2,0,0,0,0,6,1
7,0,0,0,0,0,0,0,0,2,0
12,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,1
20,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1
15,0,0,0,0,0,0,0,0,1,1
11,0,0,0,0,0,0,0,0,1,0
56,0,0,0,1,0,0,0,0,0,1
9,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,2,0
104,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
32,0,0,1,0,0,0,0,0,0,1
298,0,1,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,1
25,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,3,0
32,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,2,0
112,0,0,0,0,1,0,0,0,0,1
31,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
22,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,1
65,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
24,0,0,1,0,0,0,0,0,0,1
35,2,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,1
12,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,1
2,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,3,0
1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
73,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
17,0,0,0,0,0,0,0,0,3,1
38,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,1,0,0,0,1,1
4,0,0,0,0,0,0,0,0,2,0
58,0,0,0,0,0,0,0,0,1,0
1,0,2,0,0,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,4,0
7,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
61,0,0,0,0,0,0,0,0,2,1
4,0,0,0,0,1,0,0,0,0,1
7,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
140,1,1,0,0,4,0,0,0,0,1
5,0,0,0,0,2,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,2,0,0,1
6,0,0,0,0,0,3,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
37,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1
21,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
45,3,0,0,0,2,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,2,1
11,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,2,1
17,0,0,0,0,0,0,0,0,2,0
3,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
12,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,1,0,0,0,1
10,0,0,0,0,0,1,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
8,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,1,0,0,0,1
19,1,0,0,0,0,0,0,0,3,0
19,0,0,0,0,0,0,0,0,2,0
19,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,1,0,0,0,1
38,0,0,0,0,0,0,0,0,1,1
10,0,0,0,0,0,0,0,0,2,0
25,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
34,0,0,0,0,0,0,0,0,3,0
33,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
82,0,0,0,0,0,0,0,0,7,1
41,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,1,0
36,0,1,0,0,0,1,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,2,1
32,0,0,0,0,0,0,0,0,3,0
32,0,0,0,0,0,0,0,0,1,1
89,3,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
5,0,0,1,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,1,1
46,1,0,0,0,1,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
41,0,1,0,0,0,0,6,0,0,1
19,1,0,0,0,0,0,0,0,1,1
5,0,0,0,0,0,0,0,0,1,0
35,0,1,0,0,1,0,0,0,1,1
8,0,0,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,0,0,1,0
35,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,1,0
0,0,0,4,0,0,0,0,0,0,1
11,0,0,0,0,0,0,0,0,1,0
7,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
7,0,0,0,0,0,0,0,0,2,1
16,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
25,0,0,0,0,0,0,0,0,1,1
6,0,0,0,0,0,0,0,0,5,0
8,0,0,0,0,0,0,0,0,2,0
9,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,3,1
1,0,0,0,0,0,0,0,0,2,1
5,0,0,0,0,0,0,0,0,1,0
60,1,0,0,0,4,0,0,0,0,1
6,0,0,0,0,0,0,0,0,6,1
35,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,2,0
12,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,1,0,0,0,1,1
14,0,0,0,3,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
40,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
86,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,1
18,0,0,0,0,2,0,0,0,3,1
0,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
13,1,0,0,0,0,1,0,0,0,1
13,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
53,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,1,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
11,0,0,0,0,0,0,0,0,3,1
99,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,9,1
7,0,0,0,0,0,0,0,0,1,1
4,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
32,0,0,0,0,1,0,0,0,0,1
89,0,0,0,0,0,0,0,0,2,1
0,0,0,4,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
73,0,0,0,0,0,0,0,0,1,0
42,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
102,0,0,0,0,0,1,0,0,0,1
51,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
3,0,0,0,0,0,0,0,0,1,1
228,6,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
41,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,12,0,0,0,1
36,0,0,0,0,0,0,0,0,1,0
141,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,2,0
68,0,0,0,0,0,0,0,0,1,1
246,1,0,0,0,0,0,0,0,1,0
21,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,2,1
65,0,0,0,0,0,1,0,0,0,1
7,0,0,1,0,0,0,0,0,0,1
77,1,0,0,0,0,0,0,0,7,0
3,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,2,0,0,0,0,1
6,0,0,0,0,0,0,0,0,2,0
16,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
3,0,0,0,0,0,0,0,0,12,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,4,1
0,2,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
5,1,0,0,0,1,0,0,0,0,1
5,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
54,0,0,0,0,0,0,0,0,5,0
0,0,0,1,0,0,0,0,0,0,0
29,1,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,2,0
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,2,0,0,0,1
14,0,0,1,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,3,0
9,0,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
17,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
16,1,1,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,4,1
32,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
19,0,0,1,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,10,1
2,0,0,0,0,0,0,1,0,1,1
11,0,1,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,1,0,0,0,0,0,0,1
11,0,0,0,0,0,0,0,0,1,0
52,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
37,0,0,0,0,0,0,0,0,5,0
25,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,2,1
98,0,0,0,0,0,0,0,0,3,0
1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
38,0,0,0,0,0,0,0,0,2,0
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
38,0,0,0,0,0,1,0,0,0,1
17,0,0,0,0,3,0,0,0,0,1
16,0,0,0,0,0,0,0,0,1,0
18,0,0,1,0,0,0,0,0,0,1
76,0,1,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,3,0
3,0,0,0,0,0,0,0,0,1,0
51,1,0,0,0,0,0,0,0,8,0
2,0,1,0,0,0,0,0,0,2,1
0,0,0,0,0,0,3,0,0,0,0
0,0,0,1,0,0,0,0,0,2,1
6,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,1,0,0,0,0,1
7,0,0,0,0,2,0,0,0,0,1
100,0,0,0,0,0,0,0,0,2,0
8,0,0,0,0,0,0,0,0,1,0
129,3,0,0,0,0,0,0,0,1,1
5,0,0,0,0,0,0,0,0,2,0
13,0,0,0,0,0,0,0,0,1,1
165,0,0,0,0,0,1,0,0,0,1
19,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
7,0,0,0,0,1,0,0,0,0,1
8,0,0,0,0,1,0,0,0,1,1
6,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,2,1
110,0,0,0,0,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,1,0
54,0,0,0,0,0,0,0,0,2,0
9,0,0,0,0,0,0,0,0,1,1
81,0,1,0,0,0,0,0,0,2,0
62,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
12,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
46,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,4,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,1,0,0,0,1
22,0,0,0,0,0,0,0,0,1,0
67,0,0,0,0,0,0,0,0,2,1
15,0,0,0,0,0,0,0,0,1,0
178,0,0,0,0,2,0,0,0,4,1
41,1,0,0,0,1,0,0,0,2,1
85,0,17,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,1,0,0,0,0,1
82,3,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,1,0,0,1
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
38,0,0,0,0,2,0,0,0,0,1
29,0,0,0,0,0,2,0,0,0,1
39,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
58,0,1,0,0,0,1,0,0,0,1
21,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1
3,0,0,0,0,0,0,0,0,1,1
12,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
55,3,0,0,0,0,0,0,0,2,0
33,1,0,0,0,0,0,0,0,1,1
21,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,5,1
9,0,0,0,0,0,0,0,0,1,0
33,1,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,1,0,0,1
69,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,3,0
4,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
76,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,2,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1
7,0,0,0,0,0,0,0,0,1,0
141,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
15,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
50,0,0,0,0,0,0,0,0,1,1
62,0,0,0,0,0,0,0,0,2,1
4,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,1
9,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0,3,1
6,0,0,0,0,0,0,0,0,1,1
25,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
30,0,0,0,0,1,0,0,0,0,1
10,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
9,0,0,0,0,0,0,0,0,1,1
26,0,0,1,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,1,0
5,0,0,0,2,0,0,0,0,0,1
49,0,0,0,0,0,0,0,0,1,0
110,4,0,0,0,0,1,0,0,0,1
13,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,1,0,0,1
6,0,0,0,0,0,0,0,0,1,1
13,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
127,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
4,2,0,0,0,0,0,0,0,3,0
3,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
48,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,3,0
21,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,2,0
33,0,0,0,0,0,0,0,0,1,1
218,0,0,0,1,1,0,0,0,0,1
35,0,0,0,0,0,0,0,0,5,1
112,3,0,0,0,0,0,0,0,2,1
8,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
15,0,0,1,1,0,0,0,0,0,1
18,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,1
2,1,0,0,0,0,0,0,0,1,0
41,0,0,0,1,0,0,0,0,0,1
196,14,1,0,0,0,1,0,0,0,1
11,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
55,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
26,0,0,0,0,0,0,0,1,0,0
31,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
59,0,0,0,0,1,0,0,0,0,1
7,0,0,0,0,0,0,0,0,1,1
4,0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
26,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,3,0,0,3,0,1
119,0,0,0,0,0,1,0,0,0,1
36,0,0,0,0,1,0,0,0,0,1
11,0,0,0,1,0,0,0,0,0,1
3,0,0,0,0,0,0,1,0,0,1
14,0,0,0,0,0,0,0,0,1,1
100,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
47,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,2,0
5,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,0,0,0,0,1
187,3,1,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
18,0,0,1,0,0,0,0,0,0,1
52,0,0,0,0,0,0,0,0,1,1
2,0,0,0,1,0,0,0,0,0,1
56,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
94,0,0,0,0,0,0,1,0,0,1
29,0,0,2,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
42,0,0,0,0,0,0,0,0,5,0
33,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
33,0,0,0,0,0,0,0,0,4,1
25,0,0,0,0,0,0,0,0,1,0
112,0,0,0,0,0,1,0,0,0,1
228,0,0,0,0,0,0,0,0,2,1
16,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,1,0,0,0,0,1
41,0,0,0,0,0,0,0,0,6,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
116,0,1,1,1,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
55,0,0,0,0,0,0,0,0,1,0
81,0,0,0,0,0,0,0,0,3,0
15,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1,0,0,1
104,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,8,0,0,0,0,1
4,0,0,1,2,0,0,0,0,0,1
14,0,0,0,0,0,0,0,0,1,0
10,0,0,1,0,0,0,0,0,0,1
12,0,0,0,0,0,0,1,0,0,1
10,0,0,0,0,0,0,0,0,1,1
15,0,0,0,0,0,0,0,0,3,0
31,0,0,0,0,0,0,1,0,0,1
15,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
57,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,1
